set_key,name,drop_index,drop_offset,drop_rel,friendly_offset,friendly_rel,item_key,item_key_dup,flag,unk3,unk4,unk_cond_flag,unk_post_cond,rates,rates_100,max_amt,min_amt,friendly_values,friendly_hex
180102,DropSet_ExpensionInventory_Base_2,0,206953,59,,,1000610,1000610,1,0,0,0,2947705566,110000,11,15,20,,
180102,DropSet_ExpensionInventory_Base_2,1,207021,127,,,1000489,1000489,1,0,0,0,3988314506,110000,11,15,20,,
180102,DropSet_ExpensionInventory_Base_2,2,207089,195,,,721505,721505,1,0,0,0,154068926,110000,11,5,10,,
180102,DropSet_ExpensionInventory_Base_2,3,207157,263,,,740005,740005,1,0,0,0,2265680568,110000,11,15,20,,
180102,DropSet_ExpensionInventory_Base_2,4,207225,331,,,740003,740003,1,0,0,0,4294308085,110000,11,15,20,,
180103,DropSet_ExpensionInventory_Base_3,0,207646,59,,,1000610,1000610,1,0,0,0,0,110000,11,15,20,,
180103,DropSet_ExpensionInventory_Base_3,1,207714,127,,,1000489,1000489,1,0,0,0,51197657,110000,11,15,20,,
180103,DropSet_ExpensionInventory_Base_3,2,207782,195,,,721505,721505,1,0,0,0,357913940,110000,11,5,10,,
180103,DropSet_ExpensionInventory_Base_3,3,207850,263,,,740005,740005,1,0,0,0,357913940,110000,11,15,20,,
180103,DropSet_ExpensionInventory_Base_3,4,207918,331,,,740003,740003,1,0,0,0,3564477735,110000,11,15,20,,
180104,DropSet_ExpensionInventory_Base_4,0,208339,59,,,1000610,1000610,1,0,0,0,2380457734,110000,11,15,20,,
180104,DropSet_ExpensionInventory_Base_4,1,208407,127,,,1000489,1000489,1,0,0,0,15252690,110000,11,15,20,,
180104,DropSet_ExpensionInventory_Base_4,2,208475,195,,,721505,721505,1,0,0,0,48300930,110000,11,5,10,,
180104,DropSet_ExpensionInventory_Base_4,3,208543,263,,,740005,740005,1,0,0,0,0,110000,11,15,20,,
180104,DropSet_ExpensionInventory_Base_4,4,208611,331,,,740003,740003,1,0,0,0,0,110000,11,15,20,,
9300000,DropSet_DropContribution_I,0,219056,52,,,603,603,1,0,4294844934,0,2505397588,1000000,100,1,1,,
9300000,DropSet_DropContribution_I,1,219124,120,,,601,601,1,0,4294844678,0,357913940,1000000,100,1,1,,
9300000,DropSet_DropContribution_I,2,219192,188,,,604,604,1,0,4294844422,0,2780913754,1000000,100,1,1,,
9300000,DropSet_DropContribution_I,3,219260,256,,,606,606,1,0,4294844166,0,0,1000000,100,1,1,,
9300000,DropSet_DropContribution_I,4,219328,324,,,605,605,1,0,4294843910,0,151175280,1000000,100,1,1,,
9300000,DropSet_DropContribution_I,5,219396,392,,,1000689,1000689,1,0,4294843648,0,0,200000,20,1,1,,
9300000,DropSet_DropContribution_I,6,219464,460,,,720001,720001,1,0,4294843648,0,151175280,200000,20,1,1,,
9300000,DropSet_DropContribution_I,7,219532,528,,,710001,710001,1,0,4294843648,0,0,200000,20,1,1,,
9300000,DropSet_DropContribution_I,8,219600,596,,,740001,740001,1,0,4294843648,0,1793067599,200000,20,1,1,,
9300000,DropSet_DropContribution_I,9,219668,664,,,700001,700001,1,0,4294843648,0,2866995366,200000,20,1,1,,
9300010,DropSet_DropContribution_Graymane,0,219817,59,,,600,600,1,0,6,0,4294967295,1000000,100,70,70,,
9300020,DropSet_Contribution_Demenissian_LV1,0,219969,62,,,603,603,1,0,6,0,1347440720,1000000,100,20,20,,
9300021,DropSet_Contribution_Demenissian_LV2,0,220121,62,,,603,603,1,0,6,0,2963333047,1000000,100,50,50,,
9300022,DropSet_Contribution_Demenissian_LV3,0,220273,62,,,603,603,1,0,6,0,0,1000000,100,100,100,,
9300030,DropSet_Contribution_Hernandian_LV1,0,220424,61,,,601,601,1,0,6,0,0,1000000,100,20,20,,
9300031,DropSet_Contribution_Hernandian_LV2,0,220575,61,,,601,601,1,0,6,0,0,1000000,100,50,50,,
9300032,DropSet_Contribution_Hernandian_LV3,0,220726,61,,,601,601,1,0,6,0,630543960,1000000,100,100,100,,
9300040,DropSet_Contribution_Pailunese_LV1,0,220876,60,,,604,604,1,0,6,0,940231217,1000000,100,20,20,,
9300041,DropSet_Contribution_Pailunese_LV2,0,221026,60,,,604,604,1,0,6,0,4294967295,1000000,100,50,50,,
9300042,DropSet_Contribution_Pailunese_LV3,0,221176,60,,,604,604,1,0,6,0,4211976616,1000000,100,100,100,,
9300050,DropSet_Contribution_Tashkalpan_LV1,0,221327,61,,,606,606,1,0,6,0,1346371845,1000000,100,20,20,,
9300051,DropSet_Contribution_Tashkalpan_LV2,0,221478,61,,,606,606,1,0,6,0,4041930751,1000000,100,50,50,,
9300052,DropSet_Contribution_Tashkalpan_LV3,0,221629,61,,,606,606,1,0,6,0,0,1000000,100,100,100,,
9300060,DropSet_Contribution_Delesyian_LV1,0,221779,60,,,605,605,1,0,6,0,0,1000000,100,20,20,,
9300061,DropSet_Contribution_Delesyian_LV2,0,221929,60,,,605,605,1,0,6,0,0,1000000,100,50,50,,
9300062,DropSet_Contribution_Delesyian_LV3,0,222079,60,,,605,605,1,0,6,0,1448632969,1000000,100,100,100,,
9500001,DropSet_Friendly_Donate,0,222361,49,222429,117,0,0,1,0,7,0,4294967295,1000000,100,50,50,0 0 0 1127350528 15 0 51118080,000000000000000000000000000132430f0000000000000000000c03
9500002,DropSet_Friendly_Talk,0,222526,47,222594,115,0,0,1,0,7,0,4294967295,1000000,100,5,5,0 0 0 1127350528 15 0 51249152,000000000000000000000000000132430f0000000000000000000e03
9500003,DropSet_Friendly_Threat,0,222693,49,222761,117,0,0,1,0,7,0,4294967295,1000000,100,18446744073709551416,18446744073709551416,0 0 0 1127350528 15 0 50659328,000000000000000000000000000132430f0000000000000000000503
9400002,DropSet_LiberationRefugee_100,0,223612,55,,,701,701,1,0,6,0,0,1000000,100,100,100,,
160074,DropSet_Contribution_Pailunese,0,224691,56,,,604,604,1,0,6,0,3401524999,1000000,100,3000,3000,,
160079,DropSet_LegendaryAnimal,0,228173,49,,,2617,2617,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,1,228241,117,,,2618,2618,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,2,228309,185,,,2619,2619,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,3,228377,253,,,2201,2201,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,4,228445,321,,,2202,2202,1,0,4,0,94462554,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,5,228513,389,,,2203,2203,1,0,4,0,2239849304,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,6,228581,457,,,2204,2204,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,7,228649,525,,,2205,2205,1,0,4,0,151175280,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,8,228717,593,,,2206,2206,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,9,228785,661,,,2207,2207,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,10,228853,729,,,2208,2208,1,0,4,0,1269735082,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,11,228921,797,,,2211,2211,1,0,4,0,2328041506,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,12,228989,865,,,1000157,1000157,1,0,4,0,142824420,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,13,229057,933,,,1001138,1001138,1,0,4,0,102147,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,14,229125,1001,,,1001954,1001954,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,15,229193,1069,,,1002115,1002115,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,16,229261,1137,,,1001955,1001955,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,17,229329,1205,,,1001956,1001956,1,0,4,0,0,1000000,100,2,2,,
160079,DropSet_LegendaryAnimal,18,229397,1273,,,1003533,1003533,1,0,4,0,0,1000000,100,2,2,,
161004,DropSet_Legendary_Animal_Purewhitebion,0,234467,64,,,1002735,1002735,1,0,0,0,2204129366,1000000,100,2,2,,
161005,DropSet_Legendary_Animal_Giantbull,0,234617,60,,,1002749,1002749,1,0,0,0,357847104,1000000,100,2,2,,
161006,DropSet_Legendary_Animal_Whitestag,0,234767,60,,,1002738,1002738,1,0,0,0,3806836733,1000000,100,2,2,,
161007,DropSet_Legendary_Animal_Whitemoose,0,234918,61,,,1002736,1002736,1,0,0,0,3267187093,1000000,100,2,2,,
161008,DropSet_Legendary_Animal_Purewhitedeer,0,235072,64,,,1002731,1002731,1,0,0,0,0,1000000,100,2,2,,
161009,DropSet_Legendary_Animal_Redriverpig,0,235224,62,,,1002739,1002739,1,0,0,0,0,1000000,100,2,2,,
161013,DropSet_Legendary_Animal_Phoenix,0,235372,58,,,1002750,1002750,1,0,0,0,0,1000000,100,2,2,,
161015,DropSet_Legendary_Animal_Vined_Deer,0,235523,61,,,1002732,1002732,1,0,0,0,0,1000000,100,2,2,,
161016,DropSet_Legendary_Animal_SilverFangs_Wolf,0,235680,67,,,12506,12506,1,0,0,0,0,1000000,100,2,2,,
161017,DropSet_Legendary_Animal_White_Bear,0,235831,61,,,1002505,1002505,1,0,0,0,4294967295,1000000,100,2,2,,
161018,DropSet_Legendary_Animal_White_Crocodile,0,235987,66,,,1003223,1003223,1,0,0,0,4294967295,1000000,100,2,2,,
161019,DropSet_Legendary_Animal_White_Lion,0,236138,61,,,1003221,1003221,1,0,0,0,4294967295,1000000,100,2,2,,
161020,DropSet_Legendary_Animal_Black_Lion,0,236289,61,,,1003222,1003222,1,0,0,0,4294967295,1000000,100,2,2,,
161021,DropSet_Legendary_Animal_White_Tiger,0,236441,62,,,1003220,1003220,1,0,0,0,1885099861,1000000,100,2,2,,
165000,DropSet_Seotda_165000,0,236578,47,,,1,1,1,0,0,0,1346371845,1000000,100,100,100,,
340207,DropSet_Animal_Explosion_Spider,0,237084,57,,,754006,754006,1,0,0,0,0,1000000,100,2,2,,
340207,DropSet_Animal_Explosion_Spider,1,237152,125,,,754062,754062,1,0,0,0,0,1000000,100,2,2,,
340220,DropSet_Animal_Acid_Spider,0,237497,52,,,754062,754062,1,0,0,0,0,200000,20,2,2,,
340220,DropSet_Animal_Acid_Spider,1,237565,120,,,754006,754006,1,0,0,0,0,1000000,100,4,6,,
340222,DropSet_Cog_Pack,0,237903,42,,,1000547,1000547,1,0,0,0,4294967295,1000000,100,2,5,,
160086,DropSet_IronStone,0,238825,43,,,720001,720001,1,0,0,0,0,1000000,100,1,5,,
160095,DropSet_Ssari_Mushroom,0,239486,48,,,751004,751004,1,0,0,0,4294967295,1000000,100,6,10,,
160096,DropSet_CopperOre,0,239619,43,,,720004,720004,1,0,0,0,4294967295,1000000,100,6,10,,
160097,DropSet_Salt,0,239747,38,,,752001,752001,1,0,0,0,4294967295,1000000,100,3,5,,
160092,DropSet_WildSpirit,0,240281,44,,,710001,710001,1,0,0,0,1611276981,300000,30,3,5,,
160092,DropSet_WildSpirit,1,240349,112,,,1000081,1000081,1,0,0,0,3146642847,300000,30,3,5,,
160092,DropSet_WildSpirit,2,240417,180,,,1000489,1000489,1,0,0,0,2145990120,400000,40,5,8,,
170506,DropSet_Pet_Phoenix,0,260036,45,,,1001618,1001618,1,0,1,0,3173481309,1000000,100,1,1,,
169984,DropSet_Operation_Money,3,260379,253,,,103,103,1,0,0,0,3221191368,800000,80,6,10,,
169985,DropSet_Operation_Ore,4,260788,319,,,720001,720001,1,0,0,0,0,1000000,100,8,10,,
169986,DropSet_Operation_Jewel,4,261199,321,,,720003,720003,1,0,0,0,0,300000,30,4,5,,
169986,DropSet_Operation_Jewel,5,261267,389,,,720002,720002,1,0,0,0,0,400000,40,4,5,,
169991,DropSet_Operation_Food_3_5,6,267816,460,,,25913,25913,1,0,0,0,2925718007,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,7,267884,528,,,1002066,1002066,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,8,267952,596,,,1002068,1002068,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,9,268020,664,,,1002060,1002060,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,10,268088,732,,,1002058,1002058,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,11,268156,800,,,1001811,1001811,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,12,268224,868,,,1002050,1002050,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,13,268292,936,,,1001748,1001748,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,14,268360,1004,,,1000623,1000623,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,15,268428,1072,,,1002062,1002062,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,16,268496,1140,,,1002056,1002056,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,17,268564,1208,,,1002059,1002059,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,18,268632,1276,,,1002057,1002057,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,19,268700,1344,,,1002065,1002065,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,20,268768,1412,,,1002069,1002069,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,21,268836,1480,,,1002067,1002067,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,22,268904,1548,,,1001332,1001332,1,0,0,0,0,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,23,268972,1616,,,1002064,1002064,1,0,0,0,715881383,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,24,269040,1684,,,1000015,1000015,1,0,0,0,2671181183,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,25,269108,1752,,,1002061,1002061,1,0,0,0,1878863616,50000,5,6,10,,
169991,DropSet_Operation_Food_3_5,26,269176,1820,,,25914,25914,1,0,0,0,3753356813,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,27,269244,1888,,,1001333,1001333,1,0,0,0,1006469119,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,28,269312,1956,,,1001808,1001808,1,0,0,0,2778734602,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,29,269380,2024,,,1002051,1002051,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,30,269448,2092,,,1001224,1001224,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,31,269516,2160,,,1001227,1001227,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,32,269584,2228,,,1001214,1001214,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,33,269652,2296,,,1001226,1001226,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,34,269720,2364,,,1001331,1001331,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,35,269788,2432,,,1001228,1001228,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,36,269856,2500,,,1002054,1002054,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,37,269924,2568,,,1001222,1001222,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,38,269992,2636,,,1001225,1001225,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,39,270060,2704,,,1001334,1001334,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,40,270128,2772,,,1001223,1001223,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,41,270196,2840,,,1002070,1002070,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,42,270264,2908,,,1000653,1000653,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,43,270332,2976,,,1001215,1001215,1,0,0,0,0,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,44,270400,3044,,,1001230,1001230,1,0,0,0,2778674671,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,45,270468,3112,,,1001213,1001213,1,0,0,0,2947104767,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,46,270536,3180,,,1000807,1000807,1,0,0,0,4110123532,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,47,270604,3248,,,1001229,1001229,1,0,0,0,3504952821,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,48,270672,3316,,,1002052,1002052,1,0,0,0,4124818445,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,49,270740,3384,,,1002055,1002055,1,0,0,0,221370629,50000,5,10,16,,
169991,DropSet_Operation_Food_3_5,50,270808,3452,,,1002053,1002053,1,0,0,0,0,50000,5,10,16,,
169993,DropSet_Operation_Explore_Her,0,272795,55,,,1001330,1001330,1,0,0,0,0,1000000,100,3,5,,
169993,DropSet_Operation_Explore_Her,19,274087,1347,,,720001,720001,1,0,0,0,0,400000,40,3,5,,
169994,DropSet_Operation_Explore_pai,0,274640,55,,,1000750,1000750,1,0,0,0,0,1000000,100,3,5,,
169996,DropSet_Operation_Explore_Del,2,279010,191,,,720004,720004,1,0,0,0,0,400000,40,2,5,,
170000,DropSet_Operation_Trade,0,288640,49,,,750049,750049,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,1,288708,117,,,1000646,1000646,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,2,288776,185,,,752001,752001,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,3,288844,253,,,1000661,1000661,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,4,288912,321,,,1000702,1000702,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,5,288980,389,,,1000668,1000668,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,6,289048,457,,,752003,752003,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,7,289116,525,,,1000608,1000608,1,0,0,0,84215045,40000,4,30,50,,
170000,DropSet_Operation_Trade,8,289184,593,,,1000619,1000619,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,9,289252,661,,,1000598,1000598,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,10,289320,729,,,1000612,1000612,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,11,289388,797,,,1000603,1000603,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,12,289456,865,,,1000643,1000643,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,13,289524,933,,,1000703,1000703,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,14,289592,1001,,,1000666,1000666,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,15,289660,1069,,,22006,22006,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,16,289728,1137,,,30010,30010,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,17,289796,1205,,,1000600,1000600,1,0,0,0,0,30000,3,30,50,,
170000,DropSet_Operation_Trade,18,289864,1273,,,1000607,1000607,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,19,289932,1341,,,1000596,1000596,1,0,0,0,0,40000,4,30,50,,
170000,DropSet_Operation_Trade,20,290000,1409,,,1000671,1000671,1,0,0,0,0,30000,3,30,50,,
170000,DropSet_Operation_Trade,21,290068,1477,,,1000672,1000672,1,0,0,0,0,30000,3,30,50,,
170000,DropSet_Operation_Trade,22,290136,1545,,,1000597,1000597,1,0,0,0,0,30000,3,30,50,,
170000,DropSet_Operation_Trade,23,290204,1613,,,1000618,1000618,1,0,0,0,0,30000,3,30,50,,
170000,DropSet_Operation_Trade,24,290272,1681,,,1000674,1000674,1,0,0,0,0,30000,3,30,50,,
170000,DropSet_Operation_Trade,25,290340,1749,,,1000662,1000662,1,0,0,0,0,30000,3,30,50,,
170000,DropSet_Operation_Trade,26,290408,1817,,,1000638,1000638,1,0,0,0,0,30000,3,30,50,,
170001,DropSet_Operation_Enchant,3,290753,255,,,721505,721505,1,0,0,0,0,100000,10,5,10,,
170001,DropSet_Operation_Enchant,4,290821,323,,,720002,720002,1,0,0,0,0,100000,10,5,10,,
170001,DropSet_Operation_Enchant,5,290889,391,,,720004,720004,1,0,0,0,0,150000,15,10,15,,
170001,DropSet_Operation_Enchant,6,290957,459,,,720001,720001,1,0,0,0,0,200000,20,15,20,,
170001,DropSet_Operation_Enchant,10,291229,731,,,721501,721501,1,0,0,0,0,100000,10,3,5,,
170002,DropSet_Operation_Craft,0,291368,49,,,1000689,1000689,1,0,0,0,0,150000,15,15,20,,
170002,DropSet_Operation_Craft,1,291436,117,,,1000555,1000555,1,0,0,0,0,80000,8,10,15,,
170002,DropSet_Operation_Craft,2,291504,185,,,1000610,1000610,1,0,0,0,0,50000,5,5,10,,
170002,DropSet_Operation_Craft,3,291572,253,,,710001,710001,1,0,0,0,0,150000,15,15,20,,
170002,DropSet_Operation_Craft,4,291640,321,,,1000081,1000081,1,0,0,0,0,80000,8,10,15,,
170002,DropSet_Operation_Craft,5,291708,389,,,1000489,1000489,1,0,0,0,0,50000,5,5,10,,
170002,DropSet_Operation_Craft,6,291776,457,,,740001,740001,1,0,0,0,0,150000,15,15,20,,
170002,DropSet_Operation_Craft,7,291844,525,,,740004,740004,1,0,0,0,0,80000,8,10,15,,
170002,DropSet_Operation_Craft,8,291912,593,,,740005,740005,1,0,0,0,0,50000,5,5,10,,
170002,DropSet_Operation_Craft,9,291980,661,,,700001,700001,1,0,0,0,0,80000,8,10,15,,
170002,DropSet_Operation_Craft,10,292048,729,,,1001117,1001117,1,0,0,0,0,80000,8,10,15,,
200005,Drops_Reward_1,0,294688,40,,,1000655,1000655,1,0,0,0,0,1000000,100,10,10,,
200012,Bilibili_Drops_Reward_1,2,296083,185,,,1000655,1000655,1,0,0,0,4294967295,1000000,100,10,10,,
700003,DropSet_Damian_700003,2,297393,183,,,1000372,1000372,1,0,0,0,0,1000000,100,20,20,,
700004,DropSet_Oongka_700004,2,297666,183,,,1000692,1000692,1,0,0,0,0,1000000,100,10,10,,
944002,DropSet_CalphadeArtilery,0,300924,50,,,50011,50011,1,0,0,0,0,1000000,100,10,10,,
910042,DropSet_DropItem_910042,0,307474,49,,,1,1,1,0,0,0,4294967295,1000000,100,50,50,,
943074,DropSet_Hernand_SlumHerb,0,311597,50,,,751122,751122,1,0,0,0,4294967295,1000000,100,10,10,,
943074,DropSet_Hernand_SlumHerb,1,311665,118,,,751123,751123,1,0,0,0,4294967295,1000000,100,10,10,,
2147483646,,0,312895,26,,,750003,750003,1,0,0,0,0,1000000,100,5,5,,
2147483642,,0,313456,26,,,1000544,1000544,1,0,0,0,0,1000000,100,5,5,,
2147483635,,0,314469,26,,,1002198,1002198,1,0,0,0,0,1000000,100,10,10,,
2147483634,,0,314621,26,,,721506,721506,1,0,0,0,2555987078,1000000,100,5,5,,
2147483629,,0,315359,26,,,720003,720003,1,0,0,0,0,1000000,100,5,5,,
2147474288,,0,1596052,26,,,75001,75001,1,0,0,0,0,1000000,100,10,10,,
2147474151,,0,1618471,26,,,601,601,1,0,6,0,0,1000000,100,100,100,,
2147474144,,0,1619578,26,,,752021,752021,1,0,0,0,0,1000000,100,5,5,,
2147474143,,0,1619712,26,,,750019,750019,1,0,0,0,0,1000000,100,5,5,,
2147474126,,0,1622391,26,,,606,606,1,0,6,0,0,1000000,100,100,100,,
2147474076,,0,1630094,26,,,606,606,1,0,6,0,4294967295,1000000,100,5,5,,
2147474067,,0,1631446,26,,,751118,751118,1,0,0,0,1302,1000000,100,10,10,,
2147474063,,0,1632029,26,,,606,606,1,0,6,0,4294967295,1000000,100,50,50,,
2147474049,,0,1634022,26,,,1,1,1,0,0,0,4294967295,1000000,100,50,50,,
2147474047,,0,1634307,26,,,1,1,1,0,0,0,0,1000000,100,10,10,,
2147474042,,0,1635004,26,,,1,1,1,0,0,0,0,1000000,100,100,100,,
2147474014,,0,1639114,26,,,605,605,1,0,6,0,0,1000000,100,100,100,,
2147473999,,0,1641438,26,,,605,605,1,0,6,0,0,1000000,100,5,5,,
2147473995,,0,1642025,26,,,751108,751108,1,0,0,0,0,1000000,100,5,5,,
2147473991,,0,1642585,26,,,1000081,1000081,1,0,0,0,0,1000000,100,15,15,,
2147473989,,0,1642881,26,,,1000619,1000619,1,0,0,0,0,1000000,100,10,10,,
2147473987,,0,1643199,26,,,1000489,1000489,1,0,0,0,4294967295,1000000,100,10,10,,
2147473983,,0,1643796,26,,,750025,750025,1,0,0,0,0,1000000,100,20,20,,
2147473981,,0,1644099,26,,,1001677,1001677,1,0,0,0,0,1000000,100,5,5,,
2147473971,,0,1645532,26,,,1000965,1000965,1,0,0,0,0,1000000,100,10,10,,
2147473966,,0,1646220,26,,,750008,750008,1,0,0,0,0,1000000,100,5,5,,
2147473962,,0,1646767,26,,,1,1,1,0,0,0,0,1000000,100,10,10,,
2147473960,,0,1647048,26,,,1001117,1001117,1,0,0,0,0,1000000,100,5,5,,
2147473959,,0,1647177,26,,,1001672,1001672,1,0,0,0,0,1000000,100,5,5,,
2147473958,,0,1647312,26,,,710001,710001,1,0,0,0,0,1000000,100,5,5,,
2147473938,,0,1650296,26,,,605,605,1,0,6,0,0,1000000,100,50,50,,
2147473935,,0,1650744,26,,,1000547,1000547,1,0,0,0,0,1000000,100,100,100,,
2147473934,,0,1650874,26,,,1002198,1002198,1,0,0,0,0,1000000,100,100,100,,
2147473933,,0,1651028,26,,,30022,30022,1,0,0,0,0,1000000,100,100,100,,
2147473901,,0,1656021,26,,,1000547,1000547,1,0,0,0,32758,1000000,100,20,20,,
2147473873,,0,1660370,26,,,721503,721503,1,0,0,0,4294967295,1000000,100,5,5,,
2147473848,,0,1664337,26,,,603,603,1,0,6,0,15719,1000000,100,5,5,,
2147473842,,0,1665204,26,,,749003,749003,1,0,0,0,55207,1000000,100,15,15,,
2147473841,,0,1665343,26,,,1001117,1001117,1,0,0,0,0,1000000,100,15,15,,
2147473840,,0,1665473,26,,,750008,750008,1,0,0,0,6218,1000000,100,15,15,,
2147473837,,0,1665923,26,,,1001670,1001670,1,0,0,0,5893,1000000,100,20,20,,
2147473835,,0,1666215,26,,,1001674,1001674,1,0,0,0,4294967295,1000000,100,10,10,,
2147473834,,0,1666345,26,,,750008,750008,1,0,0,0,4294967295,1000000,100,10,10,,
2147473830,,0,1666948,26,,,1000643,1000643,1,0,0,0,4294967295,1000000,100,10,10,,
2147473826,,0,1667546,26,,,603,603,1,0,6,0,38269,1000000,100,100,100,,
2147473825,,0,1667704,26,,,750006,750006,1,0,0,0,17425,1000000,100,5,5,,
2147473824,,0,1667834,26,,,750035,750035,1,0,0,0,0,1000000,100,5,5,,
2147473816,,0,1668960,26,,,720004,720004,1,0,0,0,32758,1000000,100,5,5,,
2147473815,,0,1669094,26,,,1,1,1,0,0,0,48178,1000000,100,20,20,,
2147473813,,0,1669383,26,,,1000668,1000668,1,0,0,0,32758,1000000,100,5,5,,
2147473812,,0,1669525,26,,,10033,10033,1,0,0,0,20019,1000000,100,10,10,,
2147473806,,0,1670336,26,,,749201,749201,1,0,0,0,59547,1000000,100,10,10,,
2147473804,,0,1670643,26,,,756601,756601,1,0,0,0,0,1000000,100,5,5,,
